,Unnamed: 0,Rank,Game,Year,Hours_watched,Avg_viewers,Total
3645,3645,46,Call of Duty: Infinite Warfare,2017,1569825,2112,52288283.6784
3646,3646,47,Paladins,2017,1422067,1913,42903651.890841
3647,3647,48,Clash Royale,2017,1397651,1881,41461667.725401
3648,3648,49,Rust,2017,1391382,1872,41078204.897184
3649,3649,50,Dark Souls III,2017,1362025,1833,39373749.672075
3650,3650,51,NBA 2K17,2017,1324533,1782,37224572.118426
3651,3651,52,ARK: Survival Evolved,2017,1259946,1695,33680681.18037
3652,3652,53,Super Smash Bros. for Wii U,2017,1243318,1673,32804799.961794
3653,3653,54,Dark and Light,2017,1215690,1636,31366450.475639995
3654,3654,55,Warcraft III,2017,1201630,1617,30643616.18241
3655,3655,56,The Legend of Zelda: Breath of the Wild,2017,1199068,1613,30502638.803364
3656,3656,57,Super Mario 64,2017,1177213,1584,29408268.737232003
3657,3657,58,Splatoon 2,2017,1112034,1496,26236680.768144004
3658,3658,59,Final Fantasy VII,2017,1083469,1458,24913414.035342
3659,3659,60,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2017,1071102,1441,24341875.834122
3660,3660,61,Gigantic,2017,1022244,1375,22167488.920499995
3661,3661,62,Shadowverse,2017,1011093,1360,21686488.876080003
3662,3662,63,Pok<U+00E9>mon Sun/Moon,2017,993112,1336,20924925.454272
3663,3663,64,Music,2017,939033,1263,18704385.166509
3664,3664,65,Super Mario Maker,2017,912664,1228,17675370.203232
3665,3665,66,Dark Souls,2017,855653,1151,15532173.485913
3666,3666,67,Final Fantasy XII: The Zodiac Age,2017,830287,1117,14626507.661409
3667,3667,68,The Elder Scrolls V: Skyrim,2017,805134,1083,13751683.084062
3668,3668,69,Citadel: Forged With Fire,2017,795603,1070,13425776.75691
3669,3669,70,Call of Duty: Modern Warfare Remastered,2017,779825,1049,12901252.458675
3670,3670,71,The Legend of Zelda: Majora's Mask,2017,770140,1036,12583129.54584
3671,3671,72,Battlefield 1,2017,761335,1024,12295182.62784
3672,3672,73,Summoners War: Sky Arena,2017,752204,1012,12005365.395408
3673,3673,74,Dungeons & Dragons,2017,747848,1006,11865076.672848
3674,3674,75,Warframe,2017,735798,990,11488227.555420002
3675,3675,76,EarthBound,2017,726111,977,11188112.159637
3676,3676,77,Injustice 2,2017,717579,965,10920845.564685
3677,3677,78,Games + Demos,2017,703927,947,10513246.182999
3678,3678,79,RimWorld,2017,672486,905,9598227.91893
3679,3679,80,Tibia,2017,660448,888,9249341.762304
3680,3680,81,Mount & Blade: Warband,2017,645691,869,8849194.509309
3681,3681,82,The End Is Nigh,2017,620524,835,8171547.143339999
3682,3682,83,Diablo II: Lord of Destruction,2017,618621,832,8117218.130111999
3683,3683,84,The Witcher 3: Wild Hunt,2017,612737,824,7962703.587048
3684,3684,85,DayZ,2017,609827,820,7886416.925939999
3685,3685,86,The Legend of Zelda: Twilight Princess HD,2017,589551,793,7373162.395052999
3686,3686,87,Halo 5: Guardians,2017,587069,790,7314345.507209999
3687,3687,88,Paragon,2017,582994,784,7208408.325216
3688,3688,89,Pok<U+00E9>mon HeartGold/SoulSilver,2017,562689,757,6717745.341783
3689,3689,90,The Binding of Isaac: Afterbirth,2017,551445,742,6453054.608489999
3690,3690,91,Dream Daddy: A Dad Dating Simulator,2017,544538,732,6286349.240136
3691,3691,92,Mario Kart 8,2017,543601,731,6266959.0322010005
3692,3692,93,Retro,2017,534662,719,6062719.015038
3693,3693,94,DOOM,2017,529709,712,5948076.934968
3694,3694,95,World of Warships,2017,521915,702,5778247.26843
3695,3695,96,osu!,2017,520598,700,5747245.7406
3696,3696,97,Angvik,2017,506384,681,5438589.985584
3697,3697,98,Chrono Trigger,2017,505849,680,5424866.31372
3698,3698,99,XCOM 2,2017,500834,674,5323692.131436001
3699,3699,100,The Last of Us,2017,490693,660,5107554.73998
3700,3700,101,ArcheAge,2017,479510,645,4877717.17545
3701,3701,102,Kingdom Hearts II,2017,477399,642,4833656.281818
3702,3702,103,Quake Champions,2017,462525,622,4537167.66405
3703,3703,104,Hollow Knight,2017,457604,615,4438376.700660001
3704,3704,105,Bloodborne,2017,447184,601,4238575.857264
3705,3705,106,Golf It!,2017,440213,592,4110018.740016
3706,3706,107,Blade & Soul,2017,435588,586,4025619.791928
3707,3707,108,The Legend of Zelda: A Link to the Past,2017,432409,581,3962142.478959
3708,3708,109,Middle-earth: Shadow of Mordor,2017,431809,581,3956644.708359
3709,3709,110,Stardew Valley,2017,427895,575,3880290.925875
3710,3710,111,Euro Truck Simulator 2,2017,423852,570,3810204.83844
3711,3711,112,Football Manager 2017,2017,423481,569,3800191.026219
3712,3712,113,Tom Clancy's The Division,2017,422548,568,3785154.560544
3713,3713,114,TrackMania 2: Stadium,2017,420396,565,3745986.90354
3714,3714,115,StarCraft,2017,418836,563,3718875.419028
3715,3715,116,God of War Collection,2017,417024,561,3689632.767744001
3716,3716,117,Banjo-Kazooie,2017,413655,556,3627206.67078
3717,3717,118,The Evil Within,2017,393784,529,3285284.388456
3718,3718,119,Titanfall 2,2017,392449,528,3267957.358512
3719,3719,120,Escape From Tarkov,2017,392259,527,3260188.895103
3720,3720,121,Until Dawn,2017,388671,523,3205848.968343
3721,3721,122,NieR: Automata,2017,387291,521,3182250.4740810003
3722,3722,123,Ultimate Marvel vs. Capcom 3,2017,386826,520,3172329.07992
3723,3723,124,Guilty Gear Xrd Rev 2,2017,384432,517,3134507.446224
3724,3724,125,Madden NFL 17,2017,383546,516,3121234.446456
3725,3725,126,BlazBlue: Central Fiction,2017,382542,514,3100997.919348
3726,3726,127,Donkey Kong 64,2017,379041,510,3048706.3616100005
3727,3727,128,Fallout 4,2017,373886,503,2965967.7213180005
3728,3728,129,Gears of War 4,2017,356772,480,2700792.58176
3729,3729,130,Little Nightmares,2017,354972,477,2670371.647524
3730,3730,131,Tetris: The Grand Master,2017,354007,476,2657529.132972
3731,3731,132,Tabletop Simulator,2017,353852,476,2656365.548592
3732,3732,133,Pok<U+00E9>mon GO,2017,353450,475,2647773.47625
3733,3733,134,The Elder Scrolls Online,2017,350491,471,2603496.567231
3734,3734,135,MapleStory,2017,349986,471,2599745.356026
3735,3735,136,The Walking Dead: A New Frontier,2017,345058,464,2525046.1091520004
3736,3736,137,LawBreakers,2017,344549,463,2515887.4951770003
3737,3737,138,Roblox,2017,342909,461,2493096.223779
3738,3738,139,Next Day: Survival,2017,340346,458,2458359.318828
3739,3739,140,Subnautica,2017,335384,451,2385492.819864
3740,3740,141,Age of Empires II,2017,321483,432,2190286.825776
3741,3741,142,Crossout,2017,320519,431,2178664.119219
3742,3742,143,Resident Evil: Code Veronica X HD,2017,319068,429,2158737.1926120003
3743,3743,144,Kingdoms and Castles,2017,318350,428,2148858.6798
3744,3744,145,Super Metroid,2017,316625,426,2127227.96475
3745,3745,146,Prey,2017,314383,423,2097290.805939
3746,3746,147,Borderlands 2,2017,313598,422,2087108.212476
3747,3747,148,The Sims 4,2017,309906,417,2038098.978342
3748,3748,149,The Forest,2017,309481,416,2030423.138016
3749,3749,150,Garry's Mod,2017,304338,409,1963083.270582
3750,3750,151,Ape Escape,2017,299969,403,1906516.8728970003
3751,3751,152,MXM,2017,298005,401,1884634.578855
3752,3752,153,Metroid Fusion,2017,297286,400,1875399.0024
3753,3753,154,Half-Life 2,2017,296978,399,1868772.375162
3754,3754,155,Guild Wars 2,2017,295663,397,1851171.765681
3755,3755,156,Portal 2,2017,293468,394,1823543.828232
3756,3756,157,Dying Light,2017,292284,393,1811577.108852
3757,3757,158,Azure Striker GUNVOLT 2,2017,291374,392,1801341.6667680002
3758,3758,159,Cities: Skylines,2017,291046,391,1794723.808206
3759,3759,160,Metroid Prime,2017,290485,390,1786683.18465
3760,3760,161,Super Monkey Ball Deluxe,2017,289399,389,1775439.4236810002
3761,3761,162,Total War: Warhammer,2017,289358,389,1775187.892002
3762,3762,163,Onimusha: Warlords,2017,284200,382,1712169.1524
3763,3763,164,Call of Duty: Ghosts,2017,279774,376,1659030.7235040003
3764,3764,165,For The King,2017,276740,372,1623581.55288
3765,3765,166,Ultimate Chicken Horse,2017,274719,369,1598726.9457810002
3766,3766,167,Vainglory,2017,273588,368,1587830.3360639997
3767,3767,168,Jet Set Radio Future,2017,269283,362,1537364.113866
3768,3768,169,Spyro: Year of the Dragon,2017,265172,356,1488801.8298719998
3769,3769,170,Terraria,2017,262871,353,1463445.704973
3770,3770,171,For Honor,2017,262618,353,1462037.212734
3771,3771,172,M.U.G.E.N,2017,259172,348,1422415.7609759998
3772,3772,173,Brothers: A Tale of Two Sons,2017,257742,346,1406437.782372
3773,3773,174,Golf With Your Friends,2017,257609,346,1405712.032494
3774,3774,175,StarTropics,2017,255166,343,1380308.484198
3775,3775,176,Halo: Combat Evolved,2017,254726,342,1373911.041132
3776,3776,177,Heroes of Might and Magic III: The Shadow of Death,2017,251461,338,1340437.5036780003
3777,3777,178,Age of Empires II: HD Edition,2017,249965,336,1324578.53304
3778,3778,179,Kirby: Planet Robobot,2017,249013,335,1315606.647705
3779,3779,180,Bionic Commando Rearmed,2017,245601,330,1278213.21243
3780,3780,181,Farming Simulator 17,2017,245366,330,1276990.17138
3781,3781,182,Poly Bridge,2017,244856,329,1270474.288104
3782,3782,183,Girls' Frontline,2017,243351,327,1254989.579067
3783,3783,184,EVE Online,2017,243000,327,1253179.431
3784,3784,185,Persona 5,2017,239791,322,1217721.523242
3785,3785,186,Heroes of Newerth,2017,237550,319,1195101.93495
3786,3786,187,Guacamelee! Gold Edition,2017,233899,314,1158289.8345060002
3787,3787,188,House Party,2017,232757,313,1148963.732511
3788,3788,189,God of War III,2017,232372,312,1143398.509344
3789,3789,190,Elite: Dangerous,2017,231991,312,1141523.779032
3790,3790,191,Grand Theft Auto: San Andreas,2017,226395,304,1085424.56568
3791,3791,192,Mirror's Edge,2017,224860,302,1070972.65212
3792,3792,193,Freedom Planet,2017,224282,301,1064682.578022
3793,3793,194,Luigi's Mansion,2017,222538,299,1049384.392602
3794,3794,195,Factorio,2017,221893,298,1042843.401894
3795,3795,196,Prince of Persia: The Sands of Time,2017,220699,297,1033751.246913
3796,3796,197,Ragnarok Online,2017,220215,296,1028011.18644
3797,3797,198,Poi,2017,218089,293,1007768.114367
3798,3798,199,Wolfenstein: The New Order,2017,216055,290,988146.98745
3799,3799,200,South Park: The Stick of Truth,2017,215408,289,981790.675152
3800,3800,1,PLAYERUNKNOWN'S BATTLEGROUNDS,2017,73809309,99339,115635226413.21
3801,3801,2,League of Legends,2017,72054710,96978,110203358400.47896
3802,3802,3,Dota 2,2017,58671453,78965,73066905573.7928
3803,3803,4,Hearthstone,2017,43216654,58165,39643510338.86061
3804,3804,5,Counter-Strike: Global Offensive,2017,20163803,27138,8629974562.572596
3805,3805,6,IRL,2017,17541662,23609,6531419259.049819
3806,3806,7,Overwatch,2017,17443046,23476,6458113281.267815
3807,3807,8,Grand Theft Auto V,2017,10709895,14414,2434607538.80463
3808,3808,9,Path of Exile,2017,9993986,13450,2119923810.6207
3809,3809,10,World of Warcraft,2017,9335595,12564,1849818686.11218
3810,3810,11,Heroes of the Storm,2017,5158911,6943,564890710.100283
3811,3811,12,Minecraft,2017,4890416,6581,507571146.59361607
3812,3812,13,Tom Clancy's Rainbow Six Siege,2017,4540326,6110,437509491.02406
3813,3813,14,RuneScape,2017,4499315,6055,429654909.517575
3814,3814,15,Talk Shows & Podcasts,2017,4327580,5824,397489538.58432
3815,3815,16,Z1: Battle Royale,2017,3616143,4866,277508910.637098
3816,3816,17,Creative,2017,3492064,4699,258789630.975456
3817,3817,18,StarCraft II,2017,3286713,4423,229265102.44782904
3818,3818,19,Dead by Daylight,2017,3281636,4416,228548672.868096
3819,3819,20,Rocket League,2017,3129832,4212,207906764.948064
3820,3820,21,StarCraft,2017,3014260,4056,192813699.92976
3821,3821,22,World of Tanks,2017,2988486,4022,189562541.903532
3822,3822,23,Poker,2017,2795380,3762,165851298.68076
3823,3823,24,The Elder Scrolls: Legends,2017,2735289,3681,158791871.816739
3824,3824,25,Destiny 2,2017,2598905,3497,143332695.65023497
3825,3825,26,Call of Duty: WWII,2017,2570649,3459,140233758.905961
3826,3826,27,Black Desert Online,2017,2545717,3426,137548770.61678198
3827,3827,28,Destiny,2017,2524522,3397,135248961.261414
3828,3828,29,SMITE,2017,2380087,3203,120228935.702631
3829,3829,30,FIFA 17,2017,2083503,2804,92136427.979652
3830,3830,31,XCOM 2: War of the Chosen,2017,2077319,2795,91568107.267455
3831,3831,32,Street Fighter V,2017,1939050,2609,79785196.44795
3832,3832,33,Call of Duty: Infinite Warfare,2017,1887307,2540,75602385.49038
3833,3833,34,Dauntless,2017,1880547,2531,75064668.151347
3834,3834,35,Casino_old,2017,1788728,2407,67901540.496216
3835,3835,36,The Long Dark,2017,1631112,2195,56464766.83764
3836,3836,37,Magic: The Gathering,2017,1627524,2190,56212221.39876
3837,3837,38,Clash Royale,2017,1581680,2128,53082268.995840006
3838,3838,39,Super Mario 64,2017,1508041,2029,48256345.345719
3839,3839,40,ARK: Survival Evolved,2017,1497531,2015,47589386.223015
3840,3840,41,Hellblade: Senua's Sacrifice,2017,1487844,2002,46976505.02344799
3841,3841,42,Fortnite,2017,1376994,1853,40240808.609022
3842,3842,43,Diablo III,2017,1327745,1787,37419541.247865
3843,3843,44,Dark Souls III,2017,1315225,1770,36714071.85075
3844,3844,45,Rust,2017,1301263,1751,35934405.071523
3845,3845,46,Call of Duty: Ghosts,2017,1274113,1714,34441177.914822
3846,3846,47,Gwent: The Witcher Card Game,2017,1263157,1700,33866123.37989999
3847,3847,48,Madden NFL 18,2017,1207144,1624,30917497.670976
3848,3848,49,Pok<U+00E9>mon Sun/Moon,2017,1199033,1613,30501748.451559
3849,3849,50,Tekken 7,2017,1183806,1593,29740998.450618
3850,3850,51,Super Smash Bros. Melee,2017,1182434,1591,29669233.082874
3851,3851,52,Uncharted: The Lost Legacy,2017,1161573,1563,28632859.244829
3852,3852,53,Super Smash Bros. for Wii U,2017,1161001,1562,28600449.256302003
3853,3853,54,Dark and Light,2017,1144890,1540,27806332.6926
3854,3854,55,Call of Duty: Black Ops III,2017,1094395,1472,25406283.618240003
3855,3855,56,Music,2017,1037502,1396,22841971.882632
3856,3856,57,Warcraft III,2017,1017626,1369,21971053.135374
3857,3857,58,Escape From Tarkov,2017,1000959,1347,21263909.551983
3858,3858,59,Paladins,2017,998332,1343,21145124.004396
3859,3859,60,FINAL FANTASY XIV Online,2017,958027,1289,19475557.480113
3860,3860,61,Gamescom 2017,2017,920916,1239,17994946.366404
3861,3861,62,Arma 3,2017,885582,1191,16634117.842902005
3862,3862,63,Absolver,2017,878643,1182,16379067.086046
3863,3863,64,Retro,2017,863016,1161,15801936.015096
3864,3864,65,Friday the 13th: The Game,2017,854188,1149,15478637.391252002
3865,3865,66,Dark Souls,2017,826712,1112,14498339.346624
3866,3866,67,Observer,2017,811355,1091,13960304.758155
3867,3867,68,Super Mario Maker,2017,810389,1090,13930902.96171
3868,3868,69,Golf It!,2017,800458,1077,13596072.898086
3869,3869,70,Tibia,2017,795427,1070,13422806.76219
3870,3870,71,Warframe,2017,790165,1063,13246778.824545
3871,3871,72,Dungeons & Dragons,2017,790141,1063,13246376.474792998
3872,3872,73,Mario + Rabbids Kingdom Battle,2017,769186,1035,12555411.54021
3873,3873,74,Paragon,2017,763069,1027,12359288.951372998
3874,3874,75,Crash Bandicoot N. Sane Trilogy,2017,762432,1026,12336947.263872
3875,3875,76,Guild Wars 2,2017,749783,1009,11931251.142236998
3876,3876,77,Splatoon 2,2017,749100,1008,11908568.5488
3877,3877,78,NBA 2K17,2017,710101,955,10695047.741805
3878,3878,79,Conan Exiles,2017,661584,890,9286118.72496
3879,3879,80,Sonic Mania,2017,654280,880,9080411.8944
3880,3880,81,The Escapists 2,2017,651737,877,9014283.287079
3881,3881,82,Bloodborne,2017,632908,851,8494334.849868
3882,3882,83,No Man's Sky,2017,629616,847,8410433.823792001
3883,3883,84,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2017,626519,843,8329540.658607
3884,3884,85,For Honor,2017,621761,836,8197642.723116
3885,3885,86,Games + Demos,2017,597417,804,7575178.259628
3886,3886,87,Shadowverse,2017,593731,799,7481621.549199
3887,3887,88,Quake Champions,2017,589319,793,7370260.909557
3888,3888,89,Battlefield 1,2017,583825,785,7227890.698875001
3889,3889,90,Summoners War: Sky Arena,2017,576506,775,7046358.99765
3890,3890,91,Injustice 2,2017,575022,773,7010083.4266260015
3891,3891,92,Albion Online,2017,558432,751,6614080.3350720005
3892,3892,93,osu!,2017,554284,746,6521243.271144
3893,3893,94,White Day: A Labyrinth Named School,2017,553882,745,6507778.40139
3894,3894,95,7 Days to Die,2017,553302,744,6492237.626448
3895,3895,96,Mario Kart 8,2017,552421,743,6473188.072113
3896,3896,97,The Evil Within,2017,542370,729,6235659.889830001
3897,3897,98,World of Warships,2017,532606,716,6014206.125816
3898,3898,99,Blade & Soul,2017,500816,674,5323500.797664001
3899,3899,100,RimWorld,2017,493377,664,5166616.3148880005
3900,3900,101,Tom Clancy's The Division,2017,487493,656,5043493.379568
3901,3901,102,The Elder Scrolls V: Skyrim,2017,484075,651,4969959.783075001
3902,3902,103,The Binding of Isaac: Afterbirth,2017,466417,627,4612125.791889
3903,3903,104,Anime,2017,462889,623,4548038.567036999
3904,3904,105,Darkest Dungeon,2017,462481,622,4536736.043322
3905,3905,106,Slime Rancher,2017,443124,596,4165151.127984
3906,3906,107,Halo 5: Guardians,2017,429836,578,3918229.375368
3907,3907,108,Fallout 4,2017,428318,576,3890881.830528
3908,3908,109,Total War: Warhammer,2017,422927,569,3795219.596973
3909,3909,110,DayZ,2017,420480,565,3746735.3952
3910,3910,111,Call of Duty: Modern Warfare Remastered,2017,420298,565,3745113.66327
3911,3911,112,The Legend of Zelda: Breath of the Wild,2017,418246,562,3707040.608292
3912,3912,113,Girls' Frontline,2017,413538,556,3626180.735688
3913,3913,114,Football Manager 2017,2017,406527,547,3507001.512399
3914,3914,115,Terraria,2017,390194,525,3230718.52635
3915,3915,116,Nioh,2017,386794,520,3172066.65048
3916,3916,117,EVE Online,2017,379060,510,3048859.1826000004
3917,3917,118,The Legend of Zelda: A Link to the Past,2017,372452,501,2942844.186492
3918,3918,119,Wrestling,2017,367456,494,2862803.396544
3919,3919,120,ArcheAge,2017,367375,494,2862172.33575
3920,3920,121,Super Mario World,2017,366075,492,2840497.4619
3921,3921,122,Star Citizen,2017,354339,476,2660021.455644
3922,3922,123,The Sims 4,2017,343428,462,2502285.780456
3923,3923,124,LawBreakers,2017,342695,461,2491540.351545
3924,3924,125,The Witcher 3: Wild Hunt,2017,342199,460,2482537.39734
3925,3925,126,Darkwood,2017,339330,456,2440317.48408
3926,3926,127,Euro Truck Simulator 2,2017,337224,453,2409216.9459120003
3927,3927,128,Gigantic,2017,326191,439,2258373.276579
3928,3928,129,Car Mechanic Simulator 2018,2017,320046,430,2170401.55038
3929,3929,130,Agents of Mayhem,2017,318873,429,2157417.869607
3930,3930,131,M.U.G.E.N,2017,314950,423,2101073.33835
3931,3931,132,Age of Empires II,2017,311900,419,2061050.4831
3932,3932,133,Foxhole,2017,305872,411,1982625.905232
3933,3933,134,Borderlands 2,2017,305077,410,1972661.44047
3934,3934,135,Kantai Collection,2017,304753,410,1970566.42083
3935,3935,136,The Elder Scrolls Online,2017,297986,401,1884514.419606
3936,3936,137,The Legend of Zelda: Majora's Mask,2017,296521,399,1865896.643709
3937,3937,138,Stardew Valley,2017,295366,397,1849312.222842
3938,3938,139,Gears of War 4,2017,293454,394,1823456.835396
3939,3939,140,Dragon Quest IV,2017,287627,387,1755496.0163790002
3940,3940,141,The Legend of Zelda: Ocarina of Time,2017,285470,384,1728824.59008
3941,3941,142,Alien: Isolation,2017,277275,373,1631093.2013249998
3942,3942,143,Arena of Valor,2017,275887,371,1614226.1483669998
3943,3943,144,Garry's Mod,2017,273761,368,1588834.381008
3944,3944,145,Roblox,2017,272393,366,1572303.061098
3945,3945,146,MapleStory,2017,271873,365,1565013.815295
3946,3946,147,Comedy Night,2017,262343,353,1460506.2429089998
3947,3947,148,Heroes of Might and Magic III: The Shadow of Death,2017,260761,350,1439361.6058500002
3948,3948,149,Dark Souls II: Scholar of the First Sin,2017,260547,350,1438180.35795
3949,3949,150,Golf With Your Friends,2017,251633,338,1341354.366534
3950,3950,151,War Thunder,2017,249134,335,1316245.92519
3951,3951,152,Europa Universalis IV,2017,245640,330,1278416.1852000002
3952,3952,153,Life is Strange,2017,243714,328,1260705.226032
3953,3953,154,XCOM 2,2017,240286,323,1224024.8134380002
3954,3954,155,Heroes of Newerth,2017,237547,319,1195086.842103
3955,3955,156,Exploration,2017,236209,317,1180904.928063
3956,3956,157,Uncharted 4: A Thief's End,2017,234356,315,1164248.96994
3957,3957,158,Crossout,2017,228429,307,1105984.004013
3958,3958,159,Age of Empires II: HD Edition,2017,226311,304,1085021.837424
3959,3959,160,Persona 5,2017,220037,296,1027180.243992
3960,3960,161,Sid Meier's Civilization V,2017,217965,293,1007195.122395
3961,3961,162,Team Fortress 2,2017,216933,291,995583.849813
3962,3962,163,Beyond: Two Souls,2017,216527,291,993720.569247
3963,3963,164,Pok<U+00E9>mon Trading Card Game,2017,216451,291,993371.777811
3964,3964,165,Ragnarok Online,2017,211314,284,946467.798696
3965,3965,166,The Forest,2017,210960,283,941555.19528
3966,3966,167,Social Eating,2017,210623,283,940051.099239
3967,3967,168,Barbie and The Magic of Pegasus,2017,208076,280,918838.64688
3968,3968,169,Hollow Knight,2017,203735,274,880390.6836900001
3969,3969,170,Farming Simulator 17,2017,199205,268,841965.43074
3970,3970,171,Grand Theft Auto: San Andreas,2017,199043,267,838141.609851
3971,3971,172,Vainglory,2017,196916,265,822973.99254
3972,3972,173,Super Metroid,2017,196090,263,813336.8075700001
3973,3973,174,The Joy Of Sex,2017,195485,263,810827.404905
3974,3974,175,Diablo II: Lord of Destruction,2017,193060,259,788590.05834
3975,3975,176,Jackbox Party Packs,2017,187291,252,744349.122972
3976,3976,177,FTL: Faster Than Light,2017,186754,251,739269.630834
3977,3977,178,Dark Souls II,2017,184169,247,717418.7368529999
3978,3978,179,Mount & Blade: Warband,2017,184147,247,717333.037239
3979,3979,180,Chess,2017,182656,245,705763.60512
3980,3980,181,Microsoft Flight Simulator X,2017,178992,240,677491.8796800001
3981,3981,182,Twitch Plays,2017,177560,238,666471.1048799999
3982,3982,183,Eternal Card Game,2017,173996,234,642117.274344
3983,3983,184,Heavy Rain,2017,172927,232,632717.7583440001
3984,3984,185,Prison Architect,2017,172287,231,627658.9419869999
3985,3985,186,The Last of Us,2017,171150,230,620817.5295000001
3986,3986,187,Cities: Skylines,2017,169115,227,605434.5749550001
3987,3987,188,Dofus,2017,169109,227,605413.094853
3988,3988,189,Ultimate Chicken Horse,2017,166612,224,588590.878848
3989,3989,190,Fate/Grand Order,2017,164544,221,573500.176704
3990,3990,191,Subnautica,2017,161891,217,554040.7025370001
3991,3991,192,Monster Hunter Generations Ultimate,2017,160813,216,547815.273768
3992,3992,193,Guilty Gear Xrd Rev 2,2017,158119,212,528663.286788
3993,3993,194,TrackMania 2: Stadium,2017,157496,211,524096.446776
3994,3994,195,Yakuza 0,2017,156416,210,518035.71456
3995,3995,196,Metal Gear Solid V: The Phantom Pain,2017,156293,210,517628.34963
3996,3996,197,Final Fantasy VII,2017,154614,208,507190.817952
3997,3997,198,Prime World,2017,154003,207,502757.731791
3998,3998,199,Just Dance 2017,2017,152843,205,494149.825365
3999,3999,200,Kingdom Hearts HD 1.5 + 2.5 ReMIX,2017,150898,203,483101.908674
4000,4000,1,League of Legends,2017,74422199,103507,121487459781.9045
4001,4001,2,PLAYERUNKNOWN'S BATTLEGROUNDS,2017,73072371,101630,117120888015.85684
4002,4002,3,Hearthstone,2017,38277477,53237,32137797516.925777
4003,4003,4,Dota 2,2017,29046828,40398,18506223790.226425
4004,4004,5,Counter-Strike: Global Offensive,2017,27290465,37956,16336183584.935345
4005,4005,6,Destiny 2,2017,18927348,26324,7857798376.527792
4006,4006,7,IRL,2017,17603478,24483,6797079447.004854
4007,4007,8,Overwatch,2017,16746745,23291,6151453912.464945
4008,4008,9,World of Warcraft,2017,11502481,15997,2901945828.732447
4009,4009,10,Grand Theft Auto V,2017,8896769,12373,1736067308.8623269
4010,4010,11,FIFA 18,2017,6566267,9132,945678842.498124
4011,4011,12,Tom Clancy's Rainbow Six Siege,2017,5989945,8330,786913630.21635
4012,4012,13,Rocket League,2017,5520976,7678,668533537.344288
4013,4013,14,Heroes of the Storm,2017,5422111,7541,644846840.9733211
4014,4014,15,RuneScape,2017,5234560,7280,600994909.1328
4015,4015,16,Fortnite,2017,4703330,6541,485186638.2096301
4016,4016,17,Talk Shows & Podcasts,2017,4570403,6356,458139372.231828
4017,4017,18,Path of Exile,2017,4505279,6266,445216563.512994
4018,4018,19,Minecraft,2017,4021099,5592,354626479.023768
4019,4019,20,Z1: Battle Royale,2017,3989907,5549,349169844.4750531
4020,4020,21,Divinity: Original Sin II,2017,3747648,5212,308050864.240896
4021,4021,22,Dead by Daylight,2017,3590587,4993,282739347.851961
4022,4022,23,Poker,2017,3466978,4821,263601240.093198
4023,4023,24,StarCraft II,2017,3330123,4631,243217201.696623
4024,4024,25,Creative,2017,3314824,4610,241001991.69144
4025,4025,26,World of Tanks,2017,3291809,4578,237667418.16514203
4026,4026,27,ARK: Survival Evolved,2017,3169606,4408,220346470.244208
4027,4027,28,Casino_old,2017,2823691,3927,174878855.598447
4028,4028,29,The Elder Scrolls: Legends,2017,2796994,3890,171593316.33486
4029,4029,30,XCOM 2: War of the Chosen,2017,2667121,3709,156012280.064319
4030,4030,31,NBA 2K18,2017,2567692,3571,144607896.86977202
4031,4031,32,Black Desert Online,2017,2511444,3492,138311077.767408
4032,4032,33,SMITE,2017,2456306,3416,132330380.979216
4033,4033,34,Marvel vs. Capcom: Infinite,2017,2042412,2840,91478898.21167998
4034,4034,35,Street Fighter V,2017,2026385,2818,90057976.05903001
4035,4035,36,Call of Duty: WWII,2017,1803525,2508,71336029.07970001
4036,4036,37,Cuphead,2017,1605347,2232,56509614.26258401
4037,4037,38,Gwent: The Witcher Card Game,2017,1591334,2213,55539502.801482
4038,4038,39,Magic: The Gathering,2017,1577830,2194,54595401.50442
4039,4039,40,Rust,2017,1342937,1867,39542050.750209
4040,4040,41,Warcraft III,2017,1310293,1822,37650957.505266
4041,4041,42,Total War: Warhammer II,2017,1300855,1809,37113053.626845
4042,4042,43,Call of Duty: Ghosts,2017,1251231,1740,34335705.53574
4043,4043,44,Dark Souls III,2017,1241888,1727,33824703.624096
4044,4044,45,Madden NFL 18,2017,1141333,1587,28565940.873141
4045,4045,46,Clash Royale,2017,1129506,1570,27967099.427820005
4046,4046,47,Tekken 7,2017,1120074,1557,27503917.743078
4047,4047,48,Super Mario 64,2017,1092319,1519,26167756.719531
4048,4048,49,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2017,1088352,1513,25969736.280095994
4049,4049,50,Music,2017,1086144,1510,25865661.30624
4050,4050,51,StarCraft,2017,1052884,1464,24309769.137696
4051,4051,52,Dungeons & Dragons,2017,930623,1294,18991850.800902
4052,4052,53,Paladins,2017,869142,1208,16558344.086256
4053,4053,54,Summoners War: Sky Arena,2017,851617,1184,15902128.421088
4054,4054,55,FINAL FANTASY XIV Online,2017,814506,1132,14541189.910632
4055,4055,56,Battlefield 1,2017,804889,1119,14204479.044861
4056,4056,57,Super Smash Bros. Melee,2017,797190,1108,13930311.706920002
4057,4057,58,FIFA 17,2017,795239,1106,13871135.981514
4058,4058,59,Golf It!,2017,793533,1103,13803834.264129
